CustomerKey|CustomerName|Gender|birthdate|MaritialStatus|EducationLevel|Occupation|AnnualIncome|Totalchildren
26098|DANIEL LEE|Male|1935-09-09|S|Graduate Degree|Management|130000.0|2
26099|CHRISTINA BELL|Female|1936-01-09|M|Partial College|Professional|40000.0|3
26100|JAMES PTASZYNSKI|Female|1936-04-02|S|Partial College|Professional|40000.0|3
26101|PHILLIP SMITH|Male|1936-01-13|M|Graduate Degree|Management|50000.0|2
26102|ANA WOOD|Female|1960-06-22|S|High School|Professional|90000.0|4
26103|JACK YANG|Male|1960-03-26|M|High School|Professional|90000.0|4
26104|TIMOTHY EDWARDS|Male|1960-02-14|M|Partial College|Professional|100000.0|0
26105|MORGAN GONZALES|Female|1960-11-10|M|Partial College|Professional|110000.0|3
26106|CONNOR KING|Male|1960-03-12|S|High School|Professional|120000.0|5
26107|ALEXIS THOMAS|Female|1960-04-12|M|Bachelors|Management|130000.0|4
26108|DYLAN THOMPSON|Male|1960-05-05|S|Graduate Degree|Management|170000.0|1
26109|DALTON RODRIGUEZ|Male|1954-09-03|M|Partial High School|Skilled Manual|70000.0|3
26110|JAMES ALEXANDER|Male|1954-11-05|M|High School|Professional|70000.0|3
26111|SARAH COLEMAN|Female|1954-07-10|M|High School|Professional|70000.0|3
26112|LUKE PERRY|Male|1953-08-10|M|Graduate Degree|Management|70000.0|3
26113|CAITLIN RIVERA|Female|1953-03-13|S|Graduate Degree|Management|70000.0|3
26114|ISAAC PETERSON|Male|1953-02-17|S|Graduate Degree|Management|70000.0|3
26115|SAVANNAH MITCHELL|Female|1953-10-24|S|Graduate Degree|Management|70000.0|3
26116|ASHLEY MARTIN|Female|1953-07-05|S|Graduate Degree|Management|70000.0|3
26117|SAMUEL WRIGHT|Male|1952-10-08|M|Partial College|Professional|40000.0|3
26118|ASHLEY BUTLER|Female|1952-08-25|M|Partial College|Professional|40000.0|3
26119|DANIELLE GRAY|Female|1951-11-18|M|Partial College|Professional|40000.0|3
26120|MIGUEL LEWIS|Male|1951-04-21|S|Partial College|Professional|40000.0|3
26121|MADELINE NELSON|Female|1951-07-17|M|Partial College|Professional|40000.0|3
26122|LAUREN GONZALES|Female|1951-04-07|S|Partial College|Professional|40000.0|4
26123|ISABELLA SCOTT|Female|1951-11-07|S|Partial College|Professional|40000.0|4
26124|RILEY JAMES|Female|1950-03-12|M|Partial College|Professional|40000.0|4
26125|SARA ROBERTS|Female|1950-11-14|S|Partial College|Professional|40000.0|4
26126|ALEXANDRA BELL|Female|1949-10-26|M|High School|Professional|30000.0|4
26127|TERRY CHANDER|Male|1949-04-02|M|High School|Professional|30000.0|4
26128|SAMUEL PHILLIPS|Male|1949-05-27|S|High School|Professional|30000.0|4
26129|JODI ANAND|Female|1964-04-04|M|Bachelors|Professional|60000.0|4
26130|RONNIE LIU|Male|1964-11-13|M|Bachelors|Professional|60000.0|4
26131|LAWRENCE SUAREZ|Male|1963-10-26|M|Bachelors|Professional|60000.0|3
26132|SHELBY WARD|Female|1963-12-14|S|Bachelors|Professional|70000.0|0
26133|JESSE HALL|Male|1963-07-11|S|Bachelors|Professional|70000.0|0
26134|BRIDGET GOEL|Female|1967-05-05|M|Bachelors|Professional|90000.0|3
26135|ERICA SUN|Female|1967-02-21|M|Bachelors|Professional|90000.0|3
26136|TABITHA GONZALEZ|Female|1967-06-27|M|Bachelors|Professional|90000.0|3
26137|JOSHUA CLARK|Male|1967-04-08|M|Bachelors|Professional|90000.0|4
26138|LATOYA CHANDER|Female|1962-03-09|M|Partial College|Skilled Manual|70000.0|1
26139|DEREK NARA|Male|1961-07-21|S|Partial College|Skilled Manual|60000.0|1
26140|EMILY LONG|Female|1966-12-28|S|Graduate Degree|Management|100000.0|0
26141|JORGE ZHU|Male|1966-09-27|S|Graduate Degree|Management|110000.0|0
26142|MICHEAL DOMINGUEZ|Male|1960-12-26|M|Partial College|Skilled Manual|60000.0|1
26143|MICHELE MEHTA|Female|1959-08-09|M|Bachelors|Professional|90000.0|1
26144|CASSIDY RUSSELL|Female|1933-02-08|S|Bachelors|Professional|40000.0|2
26145|CALVIN SHEN|Male|1965-10-13|M|Bachelors|Professional|70000.0|0
26146|LAURA WANG|Female|1965-03-11|M|Bachelors|Professional|80000.0|5
26147|IVAN SUBRAM|Male|1965-02-01|M|Bachelors|Professional|80000.0|5
26148|MICHAEL THOMPSON|Male|1965-03-27|M|Bachelors|Professional|80000.0|5
26149|CASEY CHANDE|Female|1964-03-14|S|Bachelors|Professional|70000.0|0
26150|NANCY RANA|Female|1964-10-27|S|Bachelors|Professional|70000.0|0
26151|AUSTIN LEE|Male|1959-02-05|M|Bachelors|Professional|90000.0|1
26152|JAIME GILL|Female|1963-08-13|S|Bachelors|Professional|70000.0|0
26153|REBECCA COLLINS|Female|1962-05-10|M|Partial College|Skilled Manual|60000.0|1
26154|CORY MADAN|Male|1962-10-28|M|Partial College|Skilled Manual|60000.0|1
26155|CHAD XIE|Male|1962-09-22|M|Bachelors|Professional|70000.0|5
26156|SHANNON CAI|Female|1962-04-06|M|Partial College|Skilled Manual|70000.0|5
26157|BRAD XU|Male|1961-02-11|M|Partial College|Skilled Manual|70000.0|5
26158|LISA WU|Female|1957-08-15|M|Partial College|Skilled Manual|70000.0|1
26159|VIRGINIA RAMAN|Female|1957-07-10|S|Partial College|Skilled Manual|70000.0|1
26160|LEONARD LAL|Male|1957-08-26|M|Partial College|Skilled Manual|70000.0|1
26161|WAYNE RAJI|Male|1960-10-19|M|Partial College|Skilled Manual|60000.0|3
26163|AUTUMN CAI|Female|1960-05-18|M|Partial College|Skilled Manual|70000.0|5
26164|KRISTA VAZQUEZ|Female|1960-12-12|M|Partial College|Skilled Manual|70000.0|5
26165|ALEXANDRA FLORES|Female|1957-02-26|M|Partial College|Skilled Manual|70000.0|1
26166|BRETT VAN|Male|1956-03-07|M|Partial College|Skilled Manual|80000.0|1
26167|JACLYN ZHAO|Female|1953-05-21|S|Bachelors|Management|40000.0|2
26168|IAN CAMPBELL|Male|1976-08-26|S|High School|Skilled Manual|30000.0|0
26169|ALEXANDRA WHITE|Female|1976-03-02|M|High School|Skilled Manual|30000.0|0
26170|JEREMIAH JENKINS|Male|1976-05-04|S|High School|Skilled Manual|30000.0|0
26171|RANDALL RUIZ|Male|1975-09-03|M|High School|Skilled Manual|40000.0|0
26172|MADELINE HERNANDEZ|Female|1975-08-18|S|High School|Skilled Manual|40000.0|0
26173|ARIANA RIVERA|Female|1976-10-02|M|High School|Skilled Manual|40000.0|0
26174|ISAAC ADAMS|Male|1980-06-26|S|High School|Skilled Manual|30000.0|0
26175|JOSE HUGHES|Male|1980-08-17|M|High School|Skilled Manual|30000.0|0
26176|JASON HAYES|Male|1980-08-16|S|High School|Skilled Manual|30000.0|0
26177|NICOLE SIMMONS|Female|1980-10-07|M|High School|Skilled Manual|30000.0|0
26178|PAIGE PRICE|Female|1980-05-02|M|High School|Skilled Manual|40000.0|0
26179|RUTH RODRIGUEZ|Female|1946-06-10|S|High School|Skilled Manual|10000.0|5
26180|JONATHAN BUTLER|Male|1978-02-02|S|Partial High School|Clerical|30000.0|0
26181|LUCAS ROSS|Male|1978-02-16|M|High School|Skilled Manual|40000.0|0
26182|BRITTNEY LIANG|Female|1938-04-10|S|Partial College|Clerical|30000.0|2
26183|ALLEN ARTHUR|Male|1977-02-04|S|Partial High School|Clerical|30000.0|0
26184|LOUIS LAL|Unknown|1977-03-02|S|Partial High School|Clerical|30000.0|0
26185|KAYLEE GREEN|Female|1977-01-21|S|High School|Skilled Manual|40000.0|0
26186|JOANNA GILL|Female|1939-10-26|S|Partial College|Clerical|30000.0|2
26187|HECTOR GILL|Male|1940-05-22|S|Bachelors|Management|40000.0|2
26188|GEOFFREY SARA|Male|1940-10-08|M|Bachelors|Management|40000.0|2
26189|PEDRO SERRANO|Male|1940-04-02|M|Bachelors|Management|40000.0|2
26190|ARTHUR SURI|Male|1941-08-15|S|Bachelors|Management|40000.0|2
26191|JON WANG|Male|1943-03-11|M|Bachelors|Management|40000.0|2
26192|NOAH HILL|Male|1943-07-12|M|Bachelors|Management|40000.0|2
26193|LUIS EDWARDS|Male|1976-02-01|S|Partial College|Skilled Manual|40000.0|0
26194|MIGUEL BROWN|Male|1976-12-11|S|Partial College|Skilled Manual|40000.0|0
26195|ALYSSA RIVERA|Female|1976-03-19|S|Partial College|Skilled Manual|40000.0|0
26196|GAVIN GRIFFIN|Male|1975-05-21|S|High School|Skilled Manual|40000.0|0
26197|MARCUS LOPEZ|Male|1975-03-03|S|Partial College|Skilled Manual|40000.0|0
26198|ALYSSA TAYLOR|Female|1974-04-21|S|Partial College|Skilled Manual|50000.0|0
26199|MATTHEW WHITE|Male|1974-10-06|S|Partial College|Skilled Manual|50000.0|0
26200|IAN BAKER|Unknown|1972-08-01|S|Partial College|Skilled Manual|70000.0|0
26201|DALTON WATSON|Male|1968-10-22|S|Bachelors|Management|80000.0|0
26202|HALEY SIMMONS|Female|1968-08-14|M|Bachelors|Management|80000.0|0
26203|NICOLE HALL|Female|1967-09-19|S|Bachelors|Management|120000.0|0
26204|CHRISTY GAO|Female|1971-03-05|M|Partial High School|Management|130000.0|5
26205|JULIO ALVAREZ|Male|1958-12-15|M|Partial College|Professional|130000.0|2
26206|KURT SHE|Male|1958-07-05|M|Partial College|Professional|130000.0|2
26207|KELVIN ZENG|Male|1958-06-13|S|Partial College|Professional|150000.0|1
26208|SHARON ANAND|Female|1958-08-19|S|Partial College|Professional|160000.0|2
26209|JAN COX|Female|1980-07-27|S|Partial High School|Manual|20000.0|0
26211|BRIDGET YUAN|Female|1980-08-17|S|Partial High School|Manual|20000.0|0
26212|SUMMER MARTINEZ|Female|1979-05-07|S|Partial College|Clerical|30000.0|0
26213|GRANT ANDERSEN|Male|1978-04-09|S|High School|Manual|30000.0|0
26214|CHRISTY CHANDE|Female|1974-08-10|M|Bachelors|Skilled Manual|40000.0|1
26215|GRANT SHAN|Male|1974-11-02|M|Bachelors|Skilled Manual|40000.0|1
26216|EBONY SUBRAM|Female|1972-08-21|M|Partial High School|Manual|10000.0|0
26217|PEDRO BLANCO|Male|1972-11-16|M|Partial High School|Manual|10000.0|0
26218|BARRY PATEL|Male|1972-08-01|S|Partial High School|Manual|20000.0|0
26219|SUMMER SURI|Female|1973-08-27|M|Bachelors|Skilled Manual|40000.0|1
26220|JONATHAN HARRIS|Male|1973-05-22|M|Bachelors|Skilled Manual|40000.0|1
26221|KARI CHAPMAN|Female|1972-11-06|S|High School|Manual|30000.0|0
26222|CAROLYN MADAN|Female|1972-08-02|S|High School|Manual|30000.0|0
26223|DOMINIC SAI|Male|1972-07-21|S|High School|Manual|30000.0|0
26224|HENRY GONZALEZ|Male|1972-10-19|S|High School|Manual|30000.0|0
26225|SERGIO SRINI|Male|1972-08-11|S|High School|Manual|30000.0|0
26226|MICHELE ANDERSEN|Female|1972-11-22|M|Partial College|Clerical|40000.0|2
26227|JOE GUTIERREZ|Male|1972-02-04|S|Partial College|Clerical|40000.0|2
26228|CAROLYN PEREZ|Female|1972-09-19|M|Partial College|Clerical|40000.0|2
26229|CARA YE|Female|1971-04-28|S|High School|Manual|30000.0|0
26230|NATASHA RAMOS|Female|1971-11-01|S|High School|Manual|30000.0|0
26231|MAURICE NARA|Male|1971-11-02|M|Partial College|Clerical|40000.0|2
26232|JAY GOMEZ|Male|1970-01-21|M|Graduate Degree|Skilled Manual|40000.0|0
26233|CRISTINA CHANDE|Female|1970-02-08|M|Graduate Degree|Skilled Manual|40000.0|0
26234|ANTONIO PERRY|Male|1975-12-27|S|Partial College|Clerical|40000.0|3
26235|MICHELLE WATSON|Female|1975-08-07|S|Partial College|Clerical|40000.0|3
26236|ISABELLA EVANS|Female|1975-05-05|M|Partial College|Clerical|40000.0|3
26237|GRACE MARTIN|Female|1974-03-07|M|Partial College|Clerical|40000.0|3
26238|JULIA FOSTER|Female|1974-09-17|S|Partial College|Clerical|40000.0|3
26239|KAITLYN TURNER|Female|1974-12-06|M|Partial College|Clerical|40000.0|3
26240|KATELYN EVANS|Female|1974-06-19|S|Graduate Degree|Skilled Manual|50000.0|0
26241|JAMES LAL|Male|1974-03-19|M|Graduate Degree|Skilled Manual|50000.0|0
26242|ISABELLA LEWIS|Female|1975-05-22|M|Partial College|Clerical|40000.0|4
26243|FERNANDO GONZALEZ|Male|1966-07-04|S|Graduate Degree|Skilled Manual|80000.0|0
26244|JORDAN HUGHES|Male|1966-08-02|M|Graduate Degree|Skilled Manual|80000.0|0
26245|DEVIN MURPHY|Male|1966-09-04|M|Graduate Degree|Skilled Manual|80000.0|0
26246|JADE BELL|Female|1966-09-15|S|Graduate Degree|Skilled Manual|80000.0|0
26247|SOPHIA TURNER|Female|1966-05-24|M|Graduate Degree|Skilled Manual|80000.0|0
26248|THOMAS LEWIS|Male|1954-03-10|M|Partial High School|Clerical|20000.0|3
26250|MIGUEL SIMMONS|Male|1954-05-10|S|High School|Clerical|30000.0|1
26251|CEDRIC HUANG|Male|1954-05-11|S|High School|Clerical|30000.0|1
26252|MORGAN GARCIA|Female|1954-10-25|M|Partial College|Clerical|40000.0|1
26253|DALTON WRIGHT|Male|1955-07-08|S|Partial High School|Clerical|20000.0|3
26254|SETH HENDERSON|Male|1955-07-13|S|Partial High School|Clerical|20000.0|3
26255|CAMERON ALEXANDER|Male|1955-09-13|S|Partial High School|Clerical|20000.0|3
26256|RONALD RANA|Male|1955-07-14|S|Partial High School|Clerical|20000.0|3
26257|HECTOR JIMENEZ|Male|1955-01-25|S|Partial High School|Clerical|20000.0|3
26258|ANGELICA POWELL|Female|1955-02-25|S|Partial High School|Clerical|20000.0|3
26259|HUNTER BRYANT|Male|1955-02-25|S|High School|Clerical|30000.0|1
26260|RYAN JACKSON|Male|1955-05-20|S|High School|Clerical|30000.0|1
26261|BROOKE WATSON|Female|1956-05-08|S|Partial High School|Clerical|20000.0|3
26262|HANNAH THOMPSON|Female|1956-06-18|S|Partial High School|Clerical|20000.0|3
26263|KAITLYN COLLINS|Female|1956-04-20|S|Partial High School|Clerical|20000.0|3
26264|ELIJAH LAL|Male|1956-08-23|S|Partial High School|Clerical|20000.0|3
26265|TAMMY LOPEZ|Female|1956-10-10|S|Partial High School|Clerical|20000.0|3
26266|BRENT GAO|Male|1956-09-22|M|High School|Skilled Manual|30000.0|2
26267|MATTHEW MARTIN|Male|1956-04-24|M|High School|Skilled Manual|30000.0|2
26268|JONATHON ROMERO|Male|1957-08-26|M|Partial High School|Clerical|20000.0|2
26269|CHLOE MOORE|Female|1957-07-06|M|Partial High School|Clerical|20000.0|2
26270|HAILEY BAILEY|Female|1957-03-08|S|Partial High School|Clerical|20000.0|2
26271|BAILEY BAKER|Female|1957-09-19|M|Partial High School|Clerical|20000.0|2
26272|KELLY HUGHES|Female|1957-05-18|M|Partial High School|Clerical|20000.0|2
26273|CHELSEA SURI|Female|1957-03-19|M|Partial High School|Clerical|20000.0|2
26274|JENNIFER WOOD|Female|1957-04-24|M|High School|Skilled Manual|30000.0|2
26275|MIGUEL JOHNSON|Male|1958-11-28|M|Partial College|Clerical|40000.0|1
26276|HEATHER HUANG|Female|1958-02-08|M|Partial College|Clerical|40000.0|1
26277|JACQUELINE HUGHES|Female|1958-11-24|S|Partial College|Clerical|40000.0|2
26278|JON WU|Male|1958-10-08|S|Partial College|Clerical|40000.0|2
26279|TRINITY SANCHEZ|Female|1959-12-07|S|Partial College|Clerical|40000.0|2
26280|JACKSON JENKINS|Male|1959-04-24|S|Partial College|Clerical|40000.0|2
26281|IAN ALEXANDER|Male|1959-05-25|S|Partial College|Clerical|40000.0|2
26282|LEONARD JAI|Male|1972-01-05|S|Graduate Degree|Skilled Manual|50000.0|0
26284|GARRETT WARD|Male|1972-02-23|S|Graduate Degree|Skilled Manual|50000.0|0
26285|KAYLA HAYES|Female|1972-08-16|S|Graduate Degree|Skilled Manual|50000.0|0
26286|EVAN PHILLIPS|Male|1972-12-07|S|Graduate Degree|Skilled Manual|50000.0|0
26287|ELIJAH BAKER|Male|1972-07-01|S|Graduate Degree|Skilled Manual|50000.0|0
26288|ALEXANDRA RUSSELL|Female|1973-05-10|M|Graduate Degree|Skilled Manual|40000.0|1
26289|SAMUEL SIMMONS|Male|1973-02-16|M|Graduate Degree|Skilled Manual|40000.0|1
26290|NOAH CHEN|Male|1973-07-02|S|Graduate Degree|Skilled Manual|60000.0|1
26291|BLAKE WALKER|Male|1971-09-06|S|Graduate Degree|Skilled Manual|70000.0|1
26292|MARTY SIMPSON|Female|1971-08-26|M|Graduate Degree|Skilled Manual|70000.0|1
26293|CASEY CARLSON|Male|1971-07-09|M|Graduate Degree|Skilled Manual|70000.0|1
26294|ANDREW JOHNSON|Male|1972-05-02|M|Graduate Degree|Skilled Manual|50000.0|1
26295|TONI KAPOOR|Female|1972-01-22|M|Bachelors|Skilled Manual|50000.0|1
26296|GRACE SIMMONS|Female|1972-06-23|M|Bachelors|Skilled Manual|50000.0|1
26297|JEREMIAH LOPEZ|Male|1972-12-26|M|Bachelors|Skilled Manual|50000.0|1
26298|JASMINE PETERSON|Female|1972-01-11|M|Bachelors|Skilled Manual|50000.0|1
26299|Y. YONG|Male|1972-07-27|S|Graduate Degree|Skilled Manual|60000.0|1
26300|AUDREY ORTEGA|Female|1972-04-15|S|Graduate Degree|Skilled Manual|60000.0|1
26301|ISAIAH HALL|Male|1972-01-15|S|Graduate Degree|Professional|70000.0|1
26302|JAMES JACKSON|Male|1970-07-12|M|Bachelors|Skilled Manual|40000.0|1
26303|DEVON PAL|Male|1970-05-16|M|Bachelors|Skilled Manual|40000.0|1
26304|ANNA LEWIS|Female|1970-07-02|M|Graduate Degree|Professional|60000.0|1
26305|JULIA ROGERS|Female|1969-12-12|S|Bachelors|Skilled Manual|60000.0|2
26306|KYLE HOLT|Male|1969-04-26|S|Bachelors|Skilled Manual|60000.0|2
26307|ALEXANDER MILLER|Male|1969-08-25|M|Bachelors|Skilled Manual|60000.0|2
26308|SARA KELLY|Female|1969-09-17|S|Bachelors|Skilled Manual|60000.0|2
26309|JULIAN POWELL|Male|1969-07-23|S|Bachelors|Skilled Manual|60000.0|2
26310|KAITLYN GARCIA|Female|1969-09-22|S|Graduate Degree|Professional|60000.0|1
26311|BRENDA RODRIGUEZ|Female|1971-08-21|S|Graduate Degree|Professional|60000.0|1
26312|ELIZABETH WOOD|Female|1971-07-01|M|Graduate Degree|Professional|60000.0|1
26313|DALTON SIMMONS|Male|1971-11-02|M|Graduate Degree|Professional|70000.0|3
26314|ANGEL MURPHY|Male|1918-05-19|S|High School|Skilled Manual|30000.0|2
26315|TAYLOR PETERSON|Female|1969-05-15|S|Graduate Degree|Professional|60000.0|1
26316|STEPHANIE HUGHES|Female|1969-10-07|S|Graduate Degree|Professional|60000.0|1
26317|AMANDA WRIGHT|Female|1969-05-18|M|Graduate Degree|Professional|60000.0|1
26318|CALEB PARKER|Male|1968-04-23|M|High School|Skilled Manual|40000.0|4
26319|DYLAN MARTINEZ|Male|1968-11-17|S|Bachelors|Skilled Manual|70000.0|2
26320|BRIANNA DIAZ|Female|1968-03-21|M|Bachelors|Skilled Manual|70000.0|2
26321|RANDALL BLANCO|Male|1968-11-19|M|Bachelors|Skilled Manual|70000.0|2
26322|JUSTIN ZHANG|Male|1967-09-14|S|Bachelors|Professional|40000.0|0
26324|FAITH BROOKS|Female|1970-11-07|S|Graduate Degree|Professional|70000.0|3
26325|TYLER ROBINSON|Male|1970-10-23|M|Graduate Degree|Professional|70000.0|3
26326|TREVOR WASHINGTON|Male|1970-07-06|M|Graduate Degree|Professional|70000.0|4
26327|JACK JAI|Male|1970-05-03|M|Graduate Degree|Professional|70000.0|4
26328|EDWARD ANDERSON|Male|1970-04-08|S|Graduate Degree|Professional|80000.0|2
26329|ANGELICA BRYANT|Female|1967-05-21|M|Bachelors|Skilled Manual|50000.0|2
26330|MARCUS DIAZ|Male|1967-05-03|S|Bachelors|Skilled Manual|50000.0|2
26331|MELANIE POWELL|Female|1967-09-04|M|Bachelors|Skilled Manual|50000.0|2
26332|AARON MITCHELL|Male|1966-09-26|M|Bachelors|Skilled Manual|80000.0|3
26333|ALEXANDRIA ALEXANDER|Female|1966-05-01|M|Bachelors|Skilled Manual|80000.0|3
26334|ROSS BLANCO|Male|1966-04-04|S|Bachelors|Skilled Manual|80000.0|3
26335|APRIL PAL|Female|1966-05-09|M|Bachelors|Skilled Manual|80000.0|3
26336|NOAH BROWN|Male|1966-08-25|M|Graduate Degree|Professional|60000.0|0
26337|JENNIFER GONZALEZ|Female|1966-05-28|M|Graduate Degree|Professional|60000.0|0
26338|ANNA COLEMAN|Female|1966-04-09|M|Graduate Degree|Professional|70000.0|4
26339|CINDY JAMES|Female|1966-10-09|S|Graduate Degree|Professional|70000.0|4
26340|MELISSA MORRIS|Female|1969-03-20|M|Graduate Degree|Professional|70000.0|5
26341|OLIVIA TAYLOR|Female|1969-03-22|M|Graduate Degree|Professional|70000.0|5
26342|EDUARDO GRIFFIN|Male|1969-08-16|S|Graduate Degree|Professional|80000.0|3
26343|MARIAH WASHINGTON|Female|1965-09-15|S|Bachelors|Professional|40000.0|0
26344|NATALIE HUGHES|Female|1965-06-26|S|Bachelors|Skilled Manual|50000.0|3
26345|CONNOR BAKER|Male|1965-07-10|M|Bachelors|Skilled Manual|50000.0|3
26346|EMMANUEL SURI|Male|1965-09-14|M|Bachelors|Skilled Manual|50000.0|3
26347|ALVIN RAJI|Male|1965-12-02|M|Bachelors|Skilled Manual|50000.0|3
26348|LOGAN MOORE|Male|1965-03-13|M|Bachelors|Skilled Manual|50000.0|4
26349|ADAM LOPEZ|Male|1965-04-19|S|Graduate Degree|Professional|60000.0|0
26350|GABRIELLE KING|Female|1965-11-02|M|Graduate Degree|Professional|60000.0|0
26351|EMMA MOORE|Female|1965-01-24|S|Graduate Degree|Professional|60000.0|0
26352|CYNTHIA FERNANDEZ|Female|1968-08-22|S|Graduate Degree|Clerical|40000.0|0
26353|HOLLY MALHOTRA|Female|1968-07-23|S|Graduate Degree|Clerical|40000.0|0
26354|NELSON SERRANO|Male|1968-06-24|S|Graduate Degree|Clerical|40000.0|0
26355|DARREN MADAN|Male|1925-08-07|M|High School|Manual|20000.0|2
26356|TIMOTHY HOWARD|Male|1967-03-11|M|High School|Manual|10000.0|3
26357|SERGIO GONZALEZ|Male|1967-12-03|S|Partial High School|Manual|10000.0|3
26358|MASON GONZALEZ|Male|1926-08-10|S|High School|Manual|20000.0|2
26359|GEORGE RAMAN|Male|1967-08-21|M|Bachelors|Clerical|30000.0|1
26360|MAX BLANCO|Male|1967-05-25|M|Bachelors|Clerical|30000.0|1
26361|EBONY SUAREZ|Female|1966-02-08|M|Partial High School|Manual|10000.0|4
26362|JOY TORRES|Female|1966-03-18|M|High School|Manual|20000.0|1
26363|LARRY JIMENEZ|Male|1967-06-02|M|Bachelors|Clerical|40000.0|0
26364|GABRIELLA HILL|Female|1928-02-18|S|High School|Manual|10000.0|4
26365|PHILLIP FERNANDEZ|Male|1966-02-20|M|Bachelors|Skilled Manual|30000.0|1
26366|JOHNATHAN SCHMIDT|Male|1966-11-28|M|Bachelors|Skilled Manual|30000.0|1
26367|OMAR SHAN|Male|1966-02-18|M|Bachelors|Skilled Manual|30000.0|1
26368|BHARAT MIRCHANDANI|Male|1965-09-04|S|Partial High School|Manual|10000.0|4
26369|KATE NATH|Female|1965-09-24|M|High School|Manual|20000.0|2
26370|MARIA BRYANT|Female|1965-09-17|M|High School|Manual|20000.0|2
26371|CASSANDRA GARCIA|Female|1965-03-05|M|Bachelors|Skilled Manual|30000.0|1
26372|MARIE BROWNING|Female|1964-04-21|M|Partial High School|Manual|10000.0|3
26373|MARIAH REED|Female|1972-06-12|M|Partial College|Skilled Manual|70000.0|0
26374|BRADLEY PAL|Male|1971-02-28|S|Partial High School|Management|130000.0|0
26375|SHANNON ORTEGA|Male|1971-06-15|S|Partial High School|Management|130000.0|0
26376|ANTHONY MARTINEZ|Male|1953-01-17|M|Partial College|Professional|70000.0|4
26377|ISABELLE FOSTER|Female|1953-06-05|S|Partial College|Professional|70000.0|4
26378|COLIN RAJE|Male|1958-06-03|M|Bachelors|Management|130000.0|2
26379|CINDY RODRIGUEZ|Female|1958-06-09|S|Partial College|Professional|130000.0|2
26380|RICARDO LUO|Male|1957-05-19|M|Partial College|Professional|100000.0|2
26381|SHANNON ROMERO|Male|1957-08-23|M|Partial College|Professional|130000.0|2
26382|DALE XU|Male|1957-11-06|S|Partial College|Professional|130000.0|2
26383|RONNIE HU|Male|1956-02-16|S|Partial College|Professional|110000.0|2
26384|JON ZHU|Male|1956-08-03|M|Partial College|Professional|110000.0|2
26385|JAVIER MUÑOZ|Male|1956-06-28|S|High School|Professional|120000.0|3
26386|KELLI ZHAO|Female|1956-04-20|S|High School|Professional|160000.0|2
26387|DALTON ROBERTS|Male|1956-12-22|S|Partial College|Professional|170000.0|3
26388|WAYNE JAI|Male|1955-08-26|M|High School|Professional|90000.0|2
26389|CANDICE ZHOU|Female|1955-02-17|M|High School|Professional|100000.0|2
26390|IVAN MEHTA|Male|1955-01-16|M|High School|Professional|150000.0|3
26391|DOMINIQUE ARUN|Female|1944-09-25|S|High School|Professional|70000.0|5
26392|KELLI RAI|Female|1944-02-14|S|Graduate Degree|Management|100000.0|2
26393|DONALD RAMAN|Male|1944-08-07|S|Bachelors|Management|110000.0|3
26394|MARTHA SUN|Unknown|1945-08-05|M|High School|Professional|70000.0|5
26395|DAISY GILL|Female|1945-01-20|S|Partial College|Professional|90000.0|5
26396|TERRY BLACK|Male|1945-05-19|M|Bachelors|Management|100000.0|2
26397|MICHEAL TRAVERS|Male|1945-08-08|S|Partial College|Professional|130000.0|4
26398|IAN WATSON|Male|1945-06-10|M|Bachelors|Management|170000.0|4
26399|ERICK GONZALEZ|Male|1946-06-25|M|Bachelors|Management|120000.0|4
26400|JADE JAMES|Female|1953-03-19|M|Partial College|Professional|80000.0|4
26401|NATALIE BUTLER|Female|1954-11-12|M|High School|Professional|130000.0|3
26402|JAMIE WAGNER|Female|1953-09-07|S|Bachelors|Management|100000.0|3
26403|PHILIP NAVARRO|Male|1953-06-25|M|Partial College|Professional|110000.0|2
26404|TRISHA WU|Female|1953-07-06|M|Bachelors|Management|170000.0|0
26405|NAOMI BLANCO|Female|1952-04-26|M|Partial College|Professional|80000.0|4
26406|HALEY LOPEZ|Female|1952-02-26|M|Partial College|Professional|80000.0|4
26407|ASHLEY DAVIS|Female|1952-04-17|S|Partial College|Professional|120000.0|4
26408|MARTHA HUANG|Female|1951-06-03|S|High School|Professional|130000.0|4
26409|CHRISTY GOEL|Female|1951-08-03|S|High School|Professional|130000.0|4
26410|FRANKLIN GOEL|Male|1950-05-10|S|High School|Management|90000.0|4
26411|MARIO XU|Male|1950-11-06|S|High School|Management|110000.0|4
26412|KATE CHANDE|Female|1949-09-15|M|High School|Management|80000.0|5
26413|REBEKAH ROMERO|Female|1949-09-13|M|High School|Management|80000.0|5
26414|GEORGE PATEL|Male|1949-09-05|M|High School|Management|120000.0|4
26415|LATOYA LAL|Female|1948-04-17|M|Partial High School|Skilled Manual|90000.0|4
26416|AMY ZHAO|Female|1948-08-10|M|High School|Management|130000.0|4
26417|DUSTIN RAI|Male|1948-12-20|S|High School|Management|130000.0|5
26418|RAFAEL CHANDE|Male|1947-08-10|S|Partial High School|Skilled Manual|90000.0|5
26419|GEOFFREY SURI|Male|1947-04-24|M|High School|Management|100000.0|3
26421|ALLISON PETERSON|Female|1975-04-06|S|Bachelors|Professional|60000.0|0
26422|PEDRO SURI|Male|1975-09-03|S|Bachelors|Professional|70000.0|0
